/SiMCosta RJ-1 buoy 
/L1 data
/missing = NULL
/latitude = -22.9616
/longitude = -43.12483
/Sensor Mount = Buoy
/Acknowledging or Crediting SiMCosta as Information Source : (Product or data name) courtesy of the Brazilian Coastal Monitoring System - SiMCosta  (www.simcosta.furg.br)
/Disclaimer: All products published on this website are not intended to be used for navigational or operational purposes.
/*Magnetic Declination Reference: Chulliat, A., S. Macmillan, P. Alken, C. Beggan, M. Nair, B. Hamilton, A. Woods, V. Ridley, S. Maus and A. Thomson, 2014. The US/UK World Magnetic Model for 2015-2020, NOAA National Geophysical Data Center, Boulder, CO, doi: 10.7289/V5TH8JNW 
/YEAR MONTH DAY HOUR MINUTE SECOND: Date/Time Data Acquisition (UTC)
/Avg_Air_Press: Average Air Pressure (mb)
/Avg_Air_Tmp: Average Air Temperature (degree Celsius)
/Avg_Hmt: Average Humidity (%)
/Avg_Wnd_Sp: Average Wind Speed (m/s)
/Avg_Wnd_Dir: Average Wind Direction (degree, magnetic north)
/Avg_Wnd_Dir_N: Average Wind Direction (degree, true north)
/M_Decl: Magnetic Declination (degree)
/Avg_Sol_Rad: Average Solar Radiation Reading (W/m²)
YEAR,MONTH,DAY,HOUR,MINUTE,SECOND,Avg_Air_Press,Avg_Air_Tmp,Avg_Hmt,Avg_Wnd_Sp,Avg_Wnd_Dir,Avg_Wnd_Dir_N,M_Decl,Avg_Sol_Rad
2016,6,29,11,25,00,1024.40,20.20,82.90,3.10,13.00,350.36,-22.64,175.67
2016,6,29,11,55,00,1024.62,20.50,79.90,3.20,12.00,349.36,-22.64,344.05
2016,6,29,12,25,00,1025.00,20.90,77.70,1.90,27.00,4.36,-22.64,456.31
2016,6,29,12,55,00,1025.16,21.20,77.60,1.90,6.00,343.36,-22.64,387.31
2016,6,29,13,25,00,1025.14,21.50,78.70,1.70,347.00,324.36,-22.64,475.83
2016,6,29,13,55,00,1025.02,21.40,82.20,1.10,312.00,289.36,-22.64,569.38
2016,6,29,14,25,00,1024.78,21.90,80.90,0.60,167.00,144.36,-22.64,575.19
2016,6,29,14,55,00,1024.39,21.60,82.30,2.20,162.00,139.36,-22.64,626.73
2016,6,29,15,25,00,1023.96,21.30,83.80,2.30,162.00,139.36,-22.64,596.88
2016,6,29,15,55,00,1023.47,21.10,86.70,2.70,157.00,134.36,-22.64,587.83
2016,6,29,16,25,00,1023.06,21.10,85.80,2.80,143.00,120.36,-22.64,489.31
2016,6,29,16,55,00,1022.71,21.30,85.60,3.40,136.00,113.36,-22.64,522.74
2016,6,29,17,25,00,1022.27,21.20,88.00,3.60,135.00,112.36,-22.64,439.91
2016,6,29,17,55,00,1022.04,21.30,86.10,3.30,151.00,128.36,-22.64,388.22
2016,6,29,18,25,00,1021.88,21.50,86.00,3.70,140.00,117.36,-22.64,288.02
2016,6,29,18,55,00,1022.12,21.40,83.00,4.20,135.00,112.36,-22.64,166.78
2016,6,29,19,25,00,1022.05,21.60,84.70,4.30,142.00,119.36,-22.64,127.78
2016,6,29,19,55,00,1021.95,21.50,82.80,3.70,130.00,107.36,-22.64,39.26
2016,6,29,20,25,00,1022.23,21.30,86.70,4.10,142.00,119.36,-22.64,-3.84
2016,6,29,20,55,00,1022.27,22.00,79.30,4.00,130.00,107.36,-22.64,-15.36
2016,6,29,21,25,00,1022.67,22.20,80.00,2.50,254.00,231.36,-22.64,-17.27
2016,6,29,21,55,00,1022.90,21.70,88.40,3.20,139.00,116.36,-22.64,-30.48
2016,6,29,22,25,00,1023.13,21.50,91.00,2.60,154.00,131.36,-22.64,-37.11
2016,6,29,22,55,00,1023.20,21.10,92.90,2.50,247.00,224.36,-22.64,-44.67
2016,6,29,23,25,00,1023.30,21.00,94.10,2.00,236.00,213.36,-22.64,-50.57
2016,6,29,23,55,00,1023.41,20.90,94.70,2.10,233.00,210.36,-22.64,-50.37
2016,6,30,0,25,00,1023.56,20.70,95.40,1.20,233.00,210.36,-22.64,-50.44
2016,6,30,0,55,00,1023.68,20.70,95.90,1.70,243.00,220.36,-22.64,-48.19
2016,6,30,1,25,00,1024.00,20.60,96.00,1.10,341.00,318.36,-22.64,-45.89
2016,6,30,1,55,00,1023.96,20.60,96.10,1.50,346.00,323.36,-22.64,-43.47
2016,6,30,2,25,00,1023.93,20.50,95.20,1.60,350.00,327.36,-22.64,-41.83
2016,6,30,2,55,00,1023.87,20.90,88.10,1.70,24.00,1.36,-22.64,-36.42
2016,6,30,3,25,00,1023.89,20.50,91.00,2.10,252.00,229.36,-22.64,-37.15
2016,6,30,3,55,00,1023.83,20.40,92.80,3.80,256.00,233.36,-22.64,-35.04
2016,6,30,4,25,00,1023.48,20.20,94.00,3.60,248.00,225.36,-22.64,-32.68
2016,6,30,4,55,00,1023.31,20.10,94.20,2.80,237.00,214.36,-22.64,-33.24
2016,6,30,5,25,00,1023.29,20.00,94.60,2.60,249.00,226.36,-22.64,-33.11
2016,6,30,5,55,00,1023.30,20.00,94.40,1.80,255.00,232.36,-22.64,-33.43
2016,6,30,6,25,00,1023.16,20.00,94.30,1.50,61.00,38.36,-22.64,-33.97
2016,6,30,6,55,00,1023.12,19.90,94.20,2.20,61.00,38.36,-22.64,-29.09
2016,6,30,7,25,00,1023.11,19.80,93.30,2.20,6.00,343.36,-22.64,-26.01
2016,6,30,7,55,00,1023.09,19.80,93.50,2.80,12.00,349.36,-22.64,-21.47
2016,6,30,8,25,00,1023.12,19.50,94.30,2.50,66.00,43.36,-22.64,-20.27
2016,6,30,8,55,00,1023.40,19.60,94.30,2.60,31.00,8.36,-22.64,-19.46
2016,6,30,9,25,00,1023.83,19.40,94.00,2.00,76.00,53.36,-22.64,-17.47
2016,6,30,9,55,00,1024.15,19.10,95.60,3.10,112.00,89.36,-22.64,-17.78
2016,6,30,10,25,00,1024.34,18.80,96.90,2.90,118.00,95.36,-22.64,-8.12
2016,6,30,10,55,00,1024.68,18.70,96.90,1.40,80.00,57.36,-22.64,12.29
2016,6,30,11,25,00,1025.19,18.60,97.00,1.50,130.00,107.36,-22.64,67.63
2016,6,30,11,55,00,1025.56,18.90,96.90,0.70,156.00,133.36,-22.64,124.18
2016,6,30,12,25,00,1025.79,19.10,96.30,1.00,143.00,120.36,-22.64,138.57
2016,6,30,12,55,00,1025.95,19.20,95.70,1.80,146.00,123.36,-22.64,315.23
2016,6,30,13,25,00,1025.95,19.40,94.80,2.40,137.00,114.36,-22.64,353.02
2016,6,30,13,55,00,1025.77,19.50,94.10,2.10,147.00,124.36,-22.64,311.60
2016,6,30,14,25,00,1025.66,19.50,93.90,1.80,164.00,141.36,-22.64,286.10
2016,6,30,14,55,00,1025.45,19.30,94.00,2.60,180.00,157.36,-22.64,239.08
2016,6,30,15,25,00,1025.12,19.30,93.90,2.60,181.00,158.36,-22.64,208.67
2016,6,30,15,55,00,1024.75,19.00,94.20,3.20,211.00,188.36,-22.64,175.94
2016,6,30,16,25,00,1024.48,19.10,93.50,3.10,183.00,160.36,-22.64,191.45
2016,6,30,16,55,00,1024.27,19.30,92.40,3.00,159.00,136.36,-22.64,137.92
2016,6,30,17,25,00,1023.94,19.50,92.30,3.20,174.00,151.36,-22.64,184.79
2016,6,30,17,55,00,1023.83,19.70,91.10,3.30,192.00,169.36,-22.64,106.16
2016,6,30,18,25,00,1023.71,19.80,91.10,2.40,207.00,184.36,-22.64,46.97
2016,6,30,18,55,00,1023.70,19.70,90.80,3.10,213.00,190.36,-22.64,24.71
2016,6,30,19,25,00,1023.84,19.80,90.10,3.80,229.00,206.36,-22.64,46.05
2016,6,30,19,55,00,1024.15,19.80,90.20,3.40,231.00,208.36,-22.64,13.36
2016,6,30,20,25,00,1024.23,19.80,90.20,2.90,214.00,191.36,-22.64,-7.29
2016,6,30,20,55,00,1024.45,19.80,89.40,2.90,208.00,185.36,-22.64,-11.40
2016,6,30,21,25,00,1024.66,19.90,88.80,3.10,203.00,180.36,-22.64,-10.17
2016,6,30,21,55,00,1025.05,20.00,88.20,3.40,214.00,191.36,-22.64,-10.37
2016,6,30,22,25,00,1025.22,20.00,88.70,3.50,230.00,207.36,-22.64,-10.09
2016,6,30,22,55,00,1025.35,20.10,88.90,3.60,234.00,211.36,-22.64,-10.77
2016,6,30,23,25,00,1025.63,20.00,89.30,2.90,240.00,217.36,-22.64,-11.84
2016,6,30,23,55,00,1025.83,20.00,89.20,2.60,249.00,226.36,-22.64,-12.71
2016,7,1,0,25,00,1025.43,19.90,90.20,3.00,240.00,217.35,-22.65,-15.20
2016,7,1,0,55,00,1025.44,19.90,90.50,2.10,213.00,190.35,-22.65,-13.14
2016,7,1,1,25,00,1025.64,19.90,91.10,1.50,262.00,239.35,-22.65,-13.91
2016,7,1,1,55,00,1025.73,19.80,90.40,0.80,232.00,209.35,-22.65,-12.51
2016,7,1,2,25,00,1025.62,19.80,90.30,1.70,225.00,202.35,-22.65,-12.96
2016,7,1,2,55,00,1025.56,19.90,91.00,1.70,210.00,187.35,-22.65,-11.82
2016,7,1,3,25,00,1025.32,19.60,91.00,3.20,181.00,158.35,-22.65,-12.21
2016,7,1,3,55,00,1025.33,19.40,93.90,2.20,209.00,186.35,-22.65,-17.40
2016,7,1,4,25,00,1025.16,19.30,94.90,2.20,210.00,187.35,-22.65,-20.60
2016,7,1,4,55,00,1024.89,19.20,95.70,1.30,237.00,214.35,-22.65,-21.11
2016,7,1,5,25,00,1024.55,19.20,96.00,1.50,232.00,209.35,-22.65,-21.27
2016,7,1,5,55,00,1024.32,19.30,95.70,2.20,229.00,206.35,-22.65,-20.21
2016,7,1,6,55,00,1024.23,19.50,94.80,1.60,259.00,236.35,-22.65,-18.14
2016,7,1,7,25,00,1023.94,19.50,94.40,1.30,251.00,228.35,-22.65,-17.75
2016,7,1,7,55,00,1023.95,19.50,94.00,1.10,179.00,156.35,-22.65,-17.45
2016,7,1,8,25,00,1024.15,19.60,93.80,1.30,110.00,87.35,-22.65,-15.58
2016,7,1,8,55,00,1024.16,19.60,93.90,1.20,142.00,119.35,-22.65,-15.11
2016,7,1,9,25,00,1024.35,19.60,94.10,0.90,125.00,102.35,-22.65,-15.48
2016,7,1,9,55,00,1024.68,19.60,94.20,1.70,162.00,139.35,-22.65,-15.31
2016,7,1,10,25,00,1025.18,19.60,94.60,1.90,176.00,153.35,-22.65,-6.23
2016,7,1,10,55,00,1025.63,19.70,94.10,1.10,198.00,175.35,-22.65,32.36
2016,7,1,11,25,00,1025.77,19.80,93.60,0.80,247.00,224.35,-22.65,61.71
2016,7,1,11,55,00,1026.10,19.90,93.70,1.10,240.00,217.35,-22.65,51.15
2016,7,1,12,25,00,1026.42,19.90,93.50,1.30,225.00,202.35,-22.65,90.97
2016,7,1,12,55,00,1026.50,20.10,93.10,1.70,195.00,172.35,-22.65,290.39
2016,7,1,13,25,00,1026.44,20.30,92.90,1.70,247.00,224.35,-22.65,284.52
2016,7,1,13,55,00,1026.12,20.20,93.10,1.80,244.00,221.35,-22.65,223.77
2016,7,1,14,25,00,1025.86,20.20,92.90,1.80,202.00,179.35,-22.65,168.49
2016,7,1,14,55,00,1025.72,20.40,92.90,1.20,214.00,191.35,-22.65,213.69
2016,7,1,15,25,00,1025.26,20.50,92.70,1.90,226.00,203.35,-22.65,328.95
2016,7,1,15,55,00,1024.87,20.50,92.80,2.40,223.00,200.35,-22.65,516.25
2016,7,1,16,25,00,1024.32,20.60,92.40,2.20,237.00,214.35,-22.65,490.41
2016,7,1,16,55,00,1024.01,20.80,92.80,2.50,184.00,161.35,-22.65,396.68
2016,7,1,17,25,00,1023.79,20.80,92.30,1.90,174.00,151.35,-22.65,399.84
2016,7,1,17,55,00,1023.45,20.90,91.80,2.60,192.00,169.35,-22.65,294.71
2016,7,1,18,25,00,1023.29,21.00,91.90,2.40,204.00,181.35,-22.65,273.16
2016,7,1,18,55,00,1023.34,20.90,92.80,2.50,189.00,166.35,-22.65,90.61
2016,7,1,19,25,00,1023.35,20.80,93.30,2.00,208.00,185.35,-22.65,8.33
2016,7,1,19,55,00,1023.35,20.70,94.20,2.10,236.00,213.35,-22.65,-7.87
2016,7,1,20,25,00,1023.58,20.90,93.70,2.00,188.00,165.35,-22.65,-12.74
2016,7,1,20,55,00,1023.64,21.10,93.40,2.70,167.00,144.35,-22.65,-22.41
2016,7,1,21,25,00,1023.88,20.80,94.40,1.90,246.00,223.35,-22.65,-23.65
2016,7,1,21,55,00,1024.00,20.90,94.30,2.30,214.00,191.35,-22.65,-23.43
2016,7,1,22,25,00,1024.28,21.00,93.80,2.40,206.00,183.35,-22.65,-22.52
2016,7,1,22,55,00,1024.54,21.10,93.70,2.10,220.00,197.35,-22.65,-22.66
2016,7,1,23,25,00,1024.65,21.10,94.10,2.00,212.00,189.35,-22.65,-22.63
2016,7,1,23,55,00,1024.75,21.10,94.60,1.60,246.00,223.35,-22.65,-22.07
2016,7,2,0,25,00,1024.98,21.10,94.70,1.70,209.00,186.35,-22.65,-21.51
2016,7,2,0,55,00,1024.93,21.00,95.10,0.80,180.00,157.35,-22.65,-23.01
2016,7,2,1,25,00,1024.96,20.90,95.60,1.70,219.00,196.35,-22.65,-24.13
2016,7,2,1,55,00,1024.84,20.80,96.30,1.80,198.00,175.35,-22.65,-24.45
2016,7,2,2,25,00,1024.86,20.70,96.60,1.30,239.00,216.35,-22.65,-25.62
2016,7,2,2,55,00,1024.73,20.60,96.90,1.20,220.00,197.35,-22.65,-25.96
2016,7,2,3,25,00,1024.52,20.50,97.10,0.80,94.00,71.35,-22.65,-26.14
2016,7,2,3,55,00,1024.51,20.60,97.30,1.60,39.00,16.35,-22.65,-26.94
2016,7,2,4,25,00,1024.47,20.70,96.90,1.10,336.00,313.35,-22.65,-25.06
2016,7,2,4,55,00,1024.29,20.40,96.90,1.30,120.00,97.35,-22.65,-26.65
2016,7,2,5,25,00,1024.21,20.50,96.90,1.40,129.00,106.35,-22.65,-28.96
2016,7,2,5,55,00,1024.13,20.50,96.50,1.30,155.00,132.35,-22.65,-27.41
2016,7,2,6,55,00,1023.72,20.60,95.70,1.00,293.00,270.35,-22.65,-24.69
2016,7,2,7,25,00,1023.70,20.60,95.20,1.90,13.00,350.35,-22.65,-24.16
2016,7,2,7,55,00,1023.80,20.70,94.70,1.20,293.00,270.35,-22.65,-23.53
2016,7,2,8,25,00,1023.82,20.50,95.60,1.80,216.00,193.35,-22.65,-29.18
2016,7,2,8,55,00,1024.03,20.40,96.30,1.20,188.00,165.35,-22.65,-34.57
2016,7,2,9,25,00,1024.33,20.40,96.70,1.20,67.00,44.35,-22.65,-33.54
2016,7,2,9,55,00,1024.45,20.10,96.30,1.60,113.00,90.35,-22.65,-29.42
2016,7,2,10,25,00,1024.80,20.30,94.80,1.60,58.00,35.35,-22.65,22.96
2016,7,2,10,55,00,1025.10,21.00,89.40,2.30,8.00,345.35,-22.65,118.78
2016,7,2,11,25,00,1025.42,21.20,88.20,2.90,48.00,25.35,-22.65,157.52
2016,7,2,11,55,00,1025.65,21.20,87.90,3.30,44.00,21.35,-22.65,115.99
2016,7,2,12,25,00,1025.81,21.50,86.90,2.50,46.00,23.35,-22.65,372.21
2016,7,2,12,55,00,1025.78,21.70,85.40,2.50,9.00,346.35,-22.65,436.84
2016,7,2,13,25,00,1025.76,21.70,86.20,1.60,144.00,121.35,-22.65,512.59
2016,7,2,13,55,00,1025.60,20.90,90.80,2.50,162.00,139.35,-22.65,569.58
2016,7,2,14,25,00,1025.32,20.80,91.60,3.40,143.00,120.35,-22.65,596.65
2016,7,2,14,55,00,1025.08,20.80,92.00,3.50,145.00,122.35,-22.65,618.60
2016,7,2,15,25,00,1024.68,20.80,92.60,3.20,149.00,126.35,-22.65,609.56
2016,7,2,15,55,00,1024.10,20.70,92.50,3.70,148.00,125.35,-22.65,599.19
2016,7,2,16,25,00,1023.60,20.80,91.00,3.70,149.00,126.35,-22.65,571.04
2016,7,2,16,55,00,1023.22,21.20,89.10,2.80,143.00,120.35,-22.65,528.44
2016,7,2,17,25,00,1022.83,21.40,87.80,2.90,145.00,122.35,-22.65,388.13
2016,7,2,17,55,00,1022.65,21.70,85.20,2.70,157.00,134.35,-22.65,377.94
2016,7,2,18,25,00,1022.61,21.70,87.90,2.10,176.00,153.35,-22.65,274.45
2016,7,2,18,55,00,1022.65,21.60,88.40,2.20,216.00,193.35,-22.65,212.66
2016,7,2,19,25,00,1022.77,21.80,88.60,1.90,244.00,221.35,-22.65,135.41
2016,7,2,19,55,00,1022.83,21.60,90.10,2.10,248.00,225.35,-22.65,18.65
2016,7,2,20,25,00,1022.95,21.50,90.40,2.20,241.00,218.35,-22.65,-13.75
2016,7,2,20,55,00,1023.06,21.30,90.90,2.10,251.00,228.35,-22.65,-27.63
2016,7,2,21,25,00,1023.23,21.30,90.30,1.60,253.00,230.35,-22.65,-27.97
2016,7,2,21,55,00,1023.36,21.30,90.90,1.50,243.00,220.35,-22.65,-29.09
2016,7,2,22,25,00,1023.60,21.30,91.70,0.90,177.00,154.35,-22.65,-29.97
2016,7,2,22,55,00,1023.75,21.20,92.70,0.80,151.00,128.35,-22.65,-32.55
2016,7,2,23,25,00,1023.95,21.00,93.30,0.80,36.00,13.35,-22.65,-34.22
2016,7,2,23,55,00,1024.11,20.90,93.50,1.00,36.00,13.35,-22.65,-35.00
2016,7,3,0,25,00,1024.19,20.90,93.20,0.60,188.00,165.35,-22.65,-35.50
2016,7,3,0,55,00,1024.28,21.00,93.50,2.40,254.00,231.35,-22.65,-33.53
2016,7,3,1,25,00,1024.50,21.10,93.50,4.00,261.00,238.35,-22.65,-29.47
2016,7,3,1,55,00,1024.55,20.90,94.00,6.00,265.00,242.35,-22.65,-26.78
2016,7,3,2,25,00,1024.49,20.80,93.40,6.00,264.00,241.35,-22.65,-24.00
2016,7,3,2,55,00,1024.44,20.70,93.10,5.30,266.00,243.35,-22.65,-22.26
2016,7,3,3,25,00,1024.33,20.70,92.70,4.10,257.00,234.35,-22.65,-21.16
2016,7,3,3,55,00,1024.22,20.70,93.20,3.60,258.00,235.35,-22.65,-24.02
2016,7,3,4,25,00,1023.98,20.70,91.90,3.10,268.00,245.35,-22.65,-21.83
2016,7,3,4,55,00,1023.95,20.70,92.60,1.90,258.00,235.35,-22.65,-24.50
2016,7,3,5,25,00,1023.69,20.40,92.90,1.80,102.00,79.35,-22.65,-24.70
2016,7,3,5,55,00,1023.52,20.50,93.00,1.50,89.00,66.35,-22.65,-22.01
2016,7,3,6,25,00,1023.34,20.50,92.30,3.10,54.00,31.35,-22.65,-19.72
2016,7,3,6,55,00,1023.23,20.40,92.40,2.40,75.00,52.35,-22.65,-18.67
2016,7,3,7,25,00,1023.34,20.50,92.20,2.40,61.00,38.35,-22.65,-18.71
2016,7,3,7,55,00,1023.31,20.40,91.40,2.10,56.00,33.35,-22.65,-18.16
2016,7,3,8,25,00,1023.41,20.40,90.90,1.50,63.00,40.35,-22.65,-16.98
2016,7,3,8,55,00,1023.58,20.40,90.80,1.60,86.00,63.35,-22.65,-17.59
2016,7,3,9,25,00,1023.73,20.30,91.60,2.50,95.00,72.35,-22.65,-18.21
2016,7,3,9,55,00,1023.95,20.20,93.20,2.20,92.00,69.35,-22.65,-17.58
2016,7,3,10,25,00,1024.18,19.90,94.20,3.10,94.00,71.35,-22.65,-8.76
2016,7,3,10,55,00,1024.45,19.90,94.80,2.60,91.00,68.35,-22.65,2.76
2016,7,3,11,25,00,1024.72,20.00,94.60,2.60,58.00,35.35,-22.65,26.65
2016,7,3,11,55,00,1025.01,20.20,93.20,2.10,32.00,9.35,-22.65,49.36
2016,7,3,12,25,00,1025.44,20.20,92.90,3.70,344.00,321.35,-22.65,61.81
2016,7,3,12,55,00,1025.61,20.20,92.80,4.00,1.00,338.35,-22.65,118.84
2016,7,3,13,25,00,1025.57,20.40,91.70,4.00,5.00,342.35,-22.65,209.28
2016,7,3,13,55,00,1025.56,20.40,91.40,3.20,350.00,327.35,-22.65,290.76
2016,7,3,14,25,00,1025.33,20.80,89.50,3.30,8.00,345.35,-22.65,561.78
2016,7,3,14,55,00,1025.01,21.20,88.40,2.80,339.00,316.35,-22.65,581.58
2016,7,3,15,25,00,1024.58,20.90,89.10,3.50,341.00,318.35,-22.65,590.41
2016,7,3,15,55,00,1024.03,21.20,87.70,2.20,333.00,310.35,-22.65,576.13
2016,7,3,16,25,00,1023.59,21.20,87.70,1.30,221.00,198.35,-22.65,545.25
2016,7,3,16,55,00,1023.31,21.30,87.40,2.50,185.00,162.35,-22.65,506.82
2016,7,3,17,25,00,1022.99,21.10,89.70,2.60,159.00,136.35,-22.65,456.25
2016,7,3,17,55,00,1022.67,21.20,89.90,2.90,144.00,121.35,-22.65,354.31
2016,7,3,18,25,00,1022.58,21.60,88.70,2.50,142.00,119.35,-22.65,287.88
2016,7,3,18,55,00,1022.51,21.40,86.60,2.90,165.00,142.35,-22.65,220.39
2016,7,3,19,25,00,1022.58,21.60,87.70,2.60,183.00,160.35,-22.65,144.16
2016,7,3,19,55,00,1022.57,21.50,88.10,2.20,176.00,153.35,-22.65,60.10
2016,7,3,20,25,00,1022.72,21.30,89.40,1.50,212.00,189.35,-22.65,-9.62
2016,7,3,20,55,00,1022.81,21.10,91.80,1.40,244.00,221.35,-22.65,-29.89
2016,7,3,21,25,00,1022.97,21.00,89.40,1.10,214.00,191.35,-22.65,-27.45
2016,7,3,21,55,00,1023.14,21.00,91.40,1.00,119.00,96.35,-22.65,-29.92
2016,7,3,22,25,00,1023.23,20.90,92.90,1.50,142.00,119.35,-22.65,-32.29
2016,7,3,22,55,00,1023.27,20.80,91.00,1.80,137.00,114.35,-22.65,-28.87
2016,7,3,23,25,00,1023.35,21.10,91.00,2.30,119.00,96.35,-22.65,-26.97
2016,7,3,23,55,00,1023.60,21.20,89.80,1.80,134.00,111.35,-22.65,-25.02
2016,7,4,0,25,00,1023.92,21.20,90.20,0.80,122.00,99.35,-22.65,-26.49
2016,7,4,0,55,00,1023.95,21.20,91.10,0.80,288.00,265.35,-22.65,-29.73
2016,7,4,1,25,00,1024.02,21.30,87.90,1.20,280.00,257.35,-22.65,-27.35
2016,7,4,1,55,00,1023.89,21.30,85.90,1.30,68.00,45.35,-22.65,-23.56
2016,7,4,2,25,00,1023.71,21.20,81.40,1.40,17.00,354.35,-22.65,-21.62
2016,7,4,2,55,00,1023.68,21.30,79.20,2.80,53.00,30.35,-22.65,-20.95
2016,7,4,3,25,00,1023.70,21.40,78.20,2.00,44.00,21.35,-22.65,-20.90
2016,7,4,3,55,00,1023.56,21.20,79.00,1.70,45.00,22.35,-22.65,-20.20
2016,7,4,4,25,00,1023.50,21.40,76.10,2.00,32.00,9.35,-22.65,-20.36
2016,7,4,4,55,00,1023.27,21.20,76.10,3.80,44.00,21.35,-22.65,-19.40
2016,7,4,5,25,00,1023.05,20.90,76.30,3.90,33.00,10.35,-22.65,-19.52
2016,7,4,5,55,00,1022.75,20.80,77.30,3.20,21.00,358.35,-22.65,-19.36
2016,7,4,6,25,00,1022.68,20.70,77.30,3.40,42.00,19.35,-22.65,-19.47
2016,7,4,6,55,00,1022.54,20.60,78.10,3.40,32.00,9.35,-22.65,-18.93
2016,7,4,7,25,00,1022.58,20.60,77.90,3.80,25.00,2.35,-22.65,-19.39
2016,7,4,7,55,00,1022.55,20.40,80.10,2.90,36.00,13.35,-22.65,-19.08
2016,7,4,8,25,00,1022.38,20.00,82.00,2.80,50.00,27.35,-22.65,-18.55
2016,7,4,8,55,00,1022.42,20.00,82.00,1.70,14.00,351.35,-22.65,-18.30
2016,7,4,9,25,00,1022.45,19.80,84.60,3.70,36.00,13.35,-22.65,-18.20
2016,7,4,9,55,00,1022.77,19.60,83.70,4.00,20.00,357.35,-22.65,-13.32
2016,7,4,10,25,00,1023.08,19.70,82.80,3.00,35.00,12.35,-22.65,24.30
2016,7,4,10,55,00,1023.55,19.90,82.70,3.10,25.00,2.35,-22.65,123.53
2016,7,4,11,25,00,1024.07,20.30,78.50,3.40,37.00,14.35,-22.65,219.51
2016,7,4,11,55,00,1024.44,20.70,78.10,3.40,8.00,345.35,-22.65,318.89
2016,7,4,12,25,00,1024.99,20.90,78.10,2.40,351.00,328.35,-22.65,401.21
2016,7,4,12,55,00,1025.26,21.30,77.70,1.40,349.00,326.35,-22.65,459.98
2016,7,4,13,25,00,1025.39,21.50,77.90,0.80,262.00,239.35,-22.65,508.84
2016,7,4,13,55,00,1025.30,21.40,78.30,2.00,218.00,195.35,-22.65,509.63
2016,7,4,14,25,00,1025.06,21.30,81.00,1.90,139.00,116.35,-22.65,565.47
2016,7,4,14,55,00,1024.76,21.20,83.10,2.60,129.00,106.35,-22.65,620.30
2016,7,4,15,25,00,1024.18,21.50,80.80,2.80,142.00,119.35,-22.65,622.95
2016,7,4,15,55,00,1023.56,21.60,81.60,3.00,138.00,115.35,-22.65,430.59
2016,7,4,16,25,00,1022.75,21.80,81.30,2.70,128.00,105.35,-22.65,124.97
2016,7,4,16,55,00,1022.18,22.00,81.60,2.30,141.00,118.35,-22.65,136.13
2016,7,4,17,25,00,1021.72,22.20,80.30,3.70,130.00,107.35,-22.65,254.26
2016,7,4,17,55,00,1021.24,22.40,75.20,4.60,128.00,105.35,-22.65,275.72
2016,7,4,18,25,00,1021.01,22.60,75.10,5.20,122.00,99.35,-22.65,250.16
2016,7,4,18,55,00,1020.95,22.60,73.50,4.50,133.00,110.35,-22.65,209.13
2016,7,4,19,25,00,1020.90,22.30,79.20,4.60,141.00,118.35,-22.65,152.60
2016,7,4,19,55,00,1021.04,22.20,79.50,3.60,155.00,132.35,-22.65,74.38
2016,7,4,20,25,00,1021.23,22.00,82.50,1.00,228.00,205.35,-22.65,-8.48
2016,7,4,20,55,00,1021.20,21.60,84.10,1.20,219.00,196.35,-22.65,-28.31
2016,7,4,21,25,00,1021.20,21.60,86.10,1.50,232.00,209.35,-22.65,-31.46
2016,7,4,21,55,00,1021.42,21.40,89.20,1.50,137.00,114.35,-22.65,-36.31
2016,7,4,22,25,00,1021.68,21.00,81.90,1.90,124.00,101.35,-22.65,-26.01
2016,7,4,22,55,00,1021.88,21.10,82.50,1.20,230.00,207.35,-22.65,-24.05
2016,7,4,23,25,00,1022.07,21.30,83.10,0.70,243.00,220.35,-22.65,-24.01
2016,7,4,23,55,00,1022.44,20.80,87.90,1.20,24.00,1.35,-22.65,-30.75
2016,7,5,0,25,00,1022.49,20.90,85.40,1.10,8.00,345.35,-22.65,-26.53
2016,7,5,0,55,00,1022.58,21.00,86.40,0.60,191.00,168.35,-22.65,-29.56
2016,7,5,1,25,00,1022.56,21.00,85.00,1.10,26.00,3.35,-22.65,-28.20
2016,7,5,1,55,00,1022.57,21.60,80.10,4.20,41.00,18.35,-22.65,-23.44
2016,7,5,2,25,00,1022.52,21.50,80.20,3.60,45.00,22.35,-22.65,-21.14
2016,7,5,2,55,00,1022.38,21.20,81.30,3.00,18.00,355.35,-22.65,-20.34
2016,7,5,3,25,00,1022.30,21.20,80.50,2.80,46.00,23.35,-22.65,-21.17
2016,7,5,3,55,00,1022.25,21.20,79.90,4.10,31.00,8.35,-22.65,-20.85
2016,7,5,4,25,00,1022.26,21.20,79.70,3.90,36.00,13.35,-22.65,-20.42
2016,7,5,4,55,00,1021.81,21.10,78.80,4.30,26.00,3.35,-22.65,-20.48
2016,7,5,5,25,00,1021.58,21.00,80.80,3.30,25.00,2.35,-22.65,-20.03
2016,7,5,5,55,00,1021.49,20.80,81.70,3.30,20.00,357.35,-22.65,-19.69
2016,7,5,6,25,00,1021.25,20.80,79.80,4.20,27.00,4.35,-22.65,-20.29
2016,7,5,6,55,00,1021.23,20.80,78.20,3.50,29.00,6.35,-22.65,-20.21
2016,7,5,7,25,00,1021.02,20.90,79.00,3.80,21.00,358.35,-22.65,-20.21
