/SiMCosta RJ-3 buoy 
/L1 data
/missing = NULL
/latitude = -22.983083
/longitude = -43.174472
/Sensor Mount = Buoy
/Acknowledging or Crediting SiMCosta as Information Source : (Product or data name) courtesy of the Brazilian Coastal Monitoring System - SiMCosta  (www.simcosta.furg.br)
/Disclaimer: All products published on this website are not intended to be used for navigational or operational purposes.
/*Magnetic Declination Reference: Chulliat, A., S. Macmillan, P. Alken, C. Beggan, M. Nair, B. Hamilton, A. Woods, V. Ridley, S. Maus and A. Thomson, 2014. The US/UK World Magnetic Model for 2015-2020, NOAA National Geophysical Data Center, Boulder, CO, doi: 10.7289/V5TH8JNW 
/YEAR MONTH DAY HOUR MINUTE SECOND: Date/Time Data Acquisition (UTC)
/Avg_Air_Press: Average Air Pressure (mb)
/Avg_Air_Tmp: Average Air Temperature (degree Celsius)
/Avg_Hmt: Average Humidity (%)
/Avg_Wnd_Sp: Average Wind Speed (m/s)
/Avg_Wnd_Dir: Average Wind Direction (degree, magnetic north)
/Avg_Wnd_Dir_N: Average Wind Direction (degree, true north)
/M_Decl: Magnetic Declination (degree)
YEAR,MONTH,DAY,HOUR,MINUTE,SECOND,Avg_Air_Press,Avg_Air_Tmp,Avg_Hmt,Avg_Wnd_Sp,Avg_Wnd_Dir,Avg_Wnd_Dir_N,M_Decl
2016,12,17,3,25,00,1021.80,22.10,82.20,2.40,98.00,75.33,-22.67
2016,12,17,3,55,00,1021.46,22.00,82.90,3.50,112.00,89.33,-22.67
2016,12,17,4,25,00,1021.10,21.60,86.40,4.60,113.00,90.33,-22.67
2016,12,17,5,25,00,1020.34,21.90,83.00,2.80,86.00,63.33,-22.67
2016,12,17,5,55,00,1020.05,21.90,82.60,1.40,17.00,354.33,-22.67
2016,12,17,6,25,00,1019.85,22.20,80.80,1.90,16.00,353.33,-22.67
2016,12,17,6,55,00,1019.75,22.40,80.00,2.70,43.00,20.33,-22.67
2016,12,17,7,25,00,1019.86,22.40,81.50,2.80,44.00,21.33,-22.67
2016,12,17,8,25,00,1020.16,22.50,80.80,3.20,43.00,20.33,-22.67
2016,12,17,8,55,00,1020.25,22.70,79.60,3.00,49.00,26.33,-22.67
2016,12,17,9,25,00,1020.46,23.10,76.70,3.20,54.00,31.33,-22.67
2016,12,17,9,55,00,1020.70,23.50,74.50,3.40,52.00,29.33,-22.67
2016,12,17,10,25,00,1020.86,23.40,76.50,2.90,67.00,44.33,-22.67
2016,12,17,10,55,00,1021.10,23.40,78.70,2.70,84.00,61.33,-22.67
2016,12,17,11,25,00,1021.57,22.00,88.00,4.90,103.00,80.33,-22.67
2016,12,17,11,55,00,1021.72,21.80,89.40,4.00,84.00,61.33,-22.67
2016,12,17,12,25,00,1021.71,21.90,91.00,1.90,122.00,99.33,-22.67
2016,12,17,12,55,00,1021.59,22.30,89.20,1.30,324.00,301.33,-22.67
2016,12,17,13,25,00,1021.60,22.40,90.90,5.30,128.00,105.33,-22.67
2016,12,17,13,55,00,1021.60,22.40,90.80,2.70,150.00,127.33,-22.67
2016,12,17,14,25,00,1021.30,22.10,91.20,1.00,30.00,7.33,-22.67
2016,12,17,14,55,00,1020.98,23.10,88.00,5.00,140.00,117.33,-22.67
2016,12,17,15,25,00,1020.76,23.80,86.10,6.60,148.00,125.33,-22.67
2016,12,17,15,55,00,1020.59,23.30,88.20,6.90,133.00,110.33,-22.67
2016,12,17,16,25,00,1020.16,22.80,91.30,4.80,169.00,146.33,-22.67
2016,12,17,17,25,00,1019.17,23.50,88.20,7.00,160.00,137.33,-22.67
2016,12,17,18,25,00,1018.77,23.90,88.10,5.40,151.00,128.33,-22.67
2016,12,17,18,55,00,1018.41,24.00,87.10,6.60,153.00,130.33,-22.67
2016,12,17,19,25,00,1018.33,24.00,87.40,6.00,151.00,128.33,-22.67
2016,12,17,20,25,00,1017.95,23.90,85.50,6.40,133.00,110.33,-22.67
2016,12,17,20,55,00,1018.21,24.10,86.50,5.60,129.00,106.33,-22.67
2016,12,17,21,25,00,1018.29,24.10,85.20,5.50,132.00,109.33,-22.67
2016,12,17,21,55,00,1018.45,24.10,85.30,5.30,127.00,104.33,-22.67
2016,12,17,22,25,00,1018.57,24.20,86.60,4.50,113.00,90.33,-22.67
2016,12,17,22,55,00,1018.76,23.90,87.00,3.50,64.00,41.33,-22.67
2016,12,17,23,25,00,1018.82,23.80,87.30,2.60,16.00,353.33,-22.67
2016,12,17,23,55,00,1019.12,23.90,86.50,3.00,67.00,44.33,-22.67
2016,12,18,0,25,00,1019.15,23.90,84.80,3.40,38.00,15.33,-22.67
2016,12,18,0,55,00,1019.41,24.00,83.60,3.40,54.00,31.33,-22.67
2016,12,18,1,25,00,1019.09,24.00,82.90,2.80,52.00,29.33,-22.67
2016,12,18,1,55,00,1018.77,24.00,84.70,2.70,52.00,29.33,-22.67
2016,12,18,2,25,00,1018.49,23.80,84.40,1.70,53.00,30.33,-22.67
2016,12,18,3,25,00,1017.73,23.70,83.40,2.50,52.00,29.33,-22.67
2016,12,18,3,55,00,1017.33,23.70,83.50,2.40,41.00,18.33,-22.67
2016,12,18,4,25,00,1016.95,23.80,82.90,3.40,68.00,45.33,-22.67
2016,12,18,4,55,00,1016.62,23.70,83.40,3.60,66.00,43.33,-22.67
2016,12,18,5,25,00,1016.62,23.70,83.80,3.70,51.00,28.33,-22.67
2016,12,18,5,55,00,1016.56,23.60,84.40,3.40,69.00,46.33,-22.67
2016,12,18,6,25,00,1016.37,23.50,84.80,3.30,48.00,25.33,-22.67
2016,12,18,6,55,00,1016.36,23.40,84.70,3.20,58.00,35.33,-22.67
2016,12,18,7,25,00,1016.30,23.40,84.20,3.40,37.00,14.33,-22.67
2016,12,18,7,55,00,1016.31,23.40,84.80,3.40,53.00,30.33,-22.67
2016,12,18,8,25,00,1016.46,23.30,84.60,4.30,44.00,21.33,-22.67
2016,12,18,8,55,00,1016.89,23.10,85.80,4.60,40.00,17.33,-22.67
2016,12,18,9,25,00,1017.10,23.20,84.40,4.10,49.00,26.33,-22.67
2016,12,18,9,55,00,1017.12,23.30,84.30,3.90,60.00,37.33,-22.67
2016,12,18,10,25,00,1017.14,23.40,85.20,4.20,55.00,32.33,-22.67
2016,12,18,10,55,00,1017.16,23.30,85.10,3.50,57.00,34.33,-22.67
2016,12,18,11,25,00,1017.56,23.60,84.90,3.40,66.00,43.33,-22.67
2016,12,18,11,55,00,1017.48,24.20,81.80,3.50,64.00,41.33,-22.67
2016,12,18,12,25,00,1017.34,24.50,80.00,3.60,26.00,3.33,-22.67
2016,12,18,12,55,00,1017.19,25.00,77.70,2.70,45.00,22.33,-22.67
2016,12,18,13,25,00,1017.09,25.50,76.40,2.10,100.00,77.33,-22.67
2016,12,18,13,55,00,1017.17,25.30,78.90,4.20,131.00,108.33,-22.67
2016,12,18,14,25,00,1016.93,24.70,83.60,3.50,128.00,105.33,-22.67
2016,12,18,14,55,00,1016.74,25.20,84.50,6.00,133.00,110.33,-22.67
2016,12,18,15,25,00,1016.44,25.40,83.70,6.50,133.00,110.33,-22.67
2016,12,18,15,55,00,1016.25,25.50,83.60,6.90,133.00,110.33,-22.67
2016,12,18,16,25,00,1015.85,25.50,84.30,7.40,139.00,116.33,-22.67
2016,12,18,16,55,00,1015.49,25.50,84.40,7.80,133.00,110.33,-22.67
2016,12,18,17,25,00,1015.12,25.50,83.80,8.80,133.00,110.33,-22.67
2016,12,18,17,55,00,1015.43,25.70,82.90,9.70,123.00,100.33,-22.67
2016,12,18,18,25,00,1015.35,23.80,82.20,8.50,47.00,24.33,-22.67
2016,12,18,18,55,00,1014.88,23.10,79.10,2.40,264.00,241.33,-22.67
2016,12,18,19,25,00,1014.89,23.90,79.50,1.00,267.00,244.33,-22.67
2016,12,18,19,55,00,1014.19,24.30,82.60,1.40,46.00,23.33,-22.67
2016,12,18,20,25,00,1014.36,24.70,81.20,2.70,51.00,28.33,-22.67
2016,12,18,20,55,00,1014.40,25.30,79.20,3.70,88.00,65.33,-22.67
2016,12,18,21,25,00,1014.77,25.30,79.70,3.60,65.00,42.33,-22.67
2016,12,18,21,55,00,1014.62,25.40,79.40,4.20,88.00,65.33,-22.67
2016,12,18,22,25,00,1014.76,25.20,82.10,2.30,89.00,66.33,-22.67
2016,12,18,22,55,00,1014.95,25.10,79.90,2.00,61.00,38.33,-22.67
2016,12,18,23,25,00,1015.16,25.40,78.60,4.50,92.00,69.33,-22.67
2016,12,19,0,25,00,1015.42,25.30,77.00,5.80,70.00,47.33,-22.67
2016,12,19,0,55,00,1015.56,25.40,75.10,3.80,56.00,33.33,-22.67
2016,12,19,1,25,00,1015.75,25.40,76.40,3.30,62.00,39.33,-22.67
2016,12,19,1,55,00,1015.51,25.10,77.90,2.50,43.00,20.33,-22.67
2016,12,19,2,55,00,1015.46,24.80,79.00,2.20,47.00,24.33,-22.67
2016,12,19,3,25,00,1015.01,24.80,77.80,4.70,50.00,27.33,-22.67
2016,12,19,3,55,00,1014.57,24.60,78.40,3.50,61.00,38.33,-22.67
2016,12,19,4,25,00,1014.36,24.60,77.60,4.40,60.00,37.33,-22.67
2016,12,19,4,55,00,1014.23,24.30,80.20,4.10,62.00,39.33,-22.67
2016,12,19,5,25,00,1014.01,23.90,82.40,4.30,43.00,20.33,-22.67
2016,12,19,5,55,00,1013.93,23.90,82.00,2.20,50.00,27.33,-22.67
2016,12,19,6,55,00,1013.87,24.00,78.90,3.40,51.00,28.33,-22.67
2016,12,19,7,25,00,1013.80,24.20,77.60,2.70,64.00,41.33,-22.67
2016,12,19,9,25,00,1015.07,24.50,76.90,3.40,47.00,24.33,-22.67
2016,12,19,10,55,00,1015.47,25.10,75.80,3.60,79.00,56.33,-22.67
2016,12,19,11,25,00,1015.50,24.90,78.50,2.80,75.00,52.33,-22.67
2016,12,19,11,55,00,1015.49,25.00,76.10,2.80,100.00,77.33,-22.67
2016,12,19,12,25,00,1015.37,24.90,77.80,2.60,131.00,108.33,-22.67
2016,12,19,12,55,00,1015.26,24.90,79.90,3.00,137.00,114.33,-22.67
2016,12,19,13,25,00,1014.97,25.00,81.60,3.60,134.00,111.33,-22.67
2016,12,19,13,55,00,1014.81,25.40,78.90,3.90,143.00,120.33,-22.67
2016,12,19,14,25,00,1014.42,25.90,79.80,4.50,143.00,120.33,-22.67
2016,12,19,14,55,00,1014.12,25.90,80.40,4.80,152.00,129.33,-22.67
2016,12,19,15,25,00,1013.87,25.80,81.60,4.60,148.00,125.33,-22.67
2016,12,19,15,55,00,1013.70,26.00,82.00,4.70,144.00,121.33,-22.67
2016,12,19,16,25,00,1013.37,26.00,82.70,5.00,139.00,116.33,-22.67
2016,12,19,16,55,00,1012.87,26.00,82.20,5.80,139.00,116.33,-22.67
2016,12,19,17,25,00,1012.44,26.00,81.80,6.10,135.00,112.33,-22.67
2016,12,19,17,55,00,1012.08,26.50,80.10,6.90,133.00,110.33,-22.67
2016,12,19,18,55,00,1011.38,26.70,78.90,9.30,126.00,103.33,-22.67
2016,12,19,19,25,00,1011.10,27.00,77.70,8.60,130.00,107.33,-22.67
2016,12,19,19,55,00,1010.85,27.10,77.90,8.80,128.00,105.33,-22.67
2016,12,19,20,55,00,1010.58,26.80,79.30,7.30,128.00,105.33,-22.67
2016,12,19,21,55,00,1011.34,27.00,81.30,2.50,84.00,61.33,-22.67
2016,12,19,22,55,00,1011.95,26.80,78.40,1.90,130.00,107.33,-22.67
2016,12,19,23,25,00,1012.24,26.90,74.80,2.90,217.00,194.33,-22.67
2016,12,19,23,55,00,1012.74,27.10,72.30,2.00,122.00,99.33,-22.67
2016,12,20,0,25,00,1012.85,26.80,74.40,2.00,94.00,71.33,-22.67
2016,12,20,0,55,00,1012.84,26.90,72.90,3.90,71.00,48.33,-22.67
2016,12,20,1,25,00,1013.02,26.60,74.40,3.10,78.00,55.33,-22.67
2016,12,20,1,55,00,1013.07,26.00,78.90,2.40,63.00,40.33,-22.67
2016,12,20,2,25,00,1012.79,26.00,75.20,3.80,59.00,36.33,-22.67
2016,12,20,2,55,00,1012.78,25.70,77.00,3.10,57.00,34.33,-22.67
2016,12,20,3,25,00,1012.69,25.60,76.70,2.00,26.00,3.33,-22.67
2016,12,20,3,55,00,1012.64,25.50,75.70,2.70,42.00,19.33,-22.67
2016,12,20,4,25,00,1012.57,25.90,71.60,3.50,41.00,18.33,-22.67
2016,12,20,4,55,00,1012.46,25.90,73.80,2.80,55.00,32.33,-22.67
2016,12,20,5,25,00,1012.46,25.80,76.20,3.40,60.00,37.33,-22.67
2016,12,20,5,55,00,1012.50,25.70,73.80,3.00,34.00,11.33,-22.67
2016,12,20,6,25,00,1012.31,25.50,76.00,3.20,111.00,88.33,-22.67
2016,12,20,6,55,00,1012.47,25.60,78.10,2.70,63.00,40.33,-22.67
2016,12,20,7,55,00,1012.78,24.80,81.20,1.10,104.00,81.33,-22.67
2016,12,20,8,25,00,1013.30,24.60,82.70,1.60,180.00,157.33,-22.67
2016,12,20,8,55,00,1013.39,25.00,81.90,2.70,139.00,116.33,-22.67
2016,12,20,9,25,00,1013.54,25.00,84.00,1.80,110.00,87.33,-22.67
2016,12,20,9,55,00,1013.56,25.20,82.70,2.10,99.00,76.33,-22.67
2016,12,20,11,25,00,1013.77,25.50,80.40,2.20,107.00,84.33,-22.67
2016,12,20,11,55,00,1013.66,25.80,79.70,2.60,93.00,70.33,-22.67
2016,12,20,12,55,00,1013.58,26.00,81.50,3.80,118.00,95.33,-22.67
2016,12,20,13,25,00,1013.51,26.40,76.30,3.50,117.00,94.33,-22.67
2016,12,20,13,55,00,1013.32,25.70,83.70,4.00,142.00,119.33,-22.67
2016,12,20,14,25,00,1012.96,25.90,81.20,5.10,137.00,114.33,-22.67
2016,12,20,14,55,00,1012.75,25.90,82.60,4.90,137.00,114.33,-22.67
2016,12,20,15,25,00,1012.63,26.00,81.30,4.40,135.00,112.33,-22.67
2016,12,20,15,55,00,1012.55,26.20,81.10,4.70,133.00,110.33,-22.67
2016,12,20,16,25,00,1012.26,26.40,81.40,4.40,131.00,108.33,-22.67
2016,12,20,16,55,00,1011.95,26.40,82.40,5.00,134.00,111.33,-22.67
2016,12,20,17,25,00,1011.64,26.40,81.50,5.60,131.00,108.33,-22.67
2016,12,20,17,55,00,1011.21,26.50,81.20,5.80,128.00,105.33,-22.67
2016,12,20,18,25,00,1010.73,26.50,81.50,5.10,133.00,110.33,-22.67
2016,12,20,18,55,00,1010.46,26.60,80.70,1.00,349.00,326.33,-22.67
2016,12,20,19,25,00,1010.00,27.00,76.50,2.10,158.00,135.33,-22.67
2016,12,20,19,55,00,1009.78,27.50,75.90,1.30,165.00,142.33,-22.67
2016,12,20,20,25,00,1009.39,27.80,74.80,3.40,97.00,74.33,-22.67
2016,12,20,20,55,00,1009.47,29.30,68.90,2.50,87.00,64.33,-22.67
2016,12,20,21,25,00,1009.87,27.50,78.60,5.60,118.00,95.33,-22.67
2016,12,20,21,55,00,1010.11,28.00,72.70,4.40,98.00,75.33,-22.67
2016,12,20,22,25,00,1010.56,28.00,72.40,4.20,108.00,85.33,-22.67
2016,12,20,22,55,00,1010.91,27.80,74.10,1.90,101.00,78.33,-22.67
2016,12,20,23,25,00,1011.12,27.50,72.10,2.10,66.00,43.33,-22.67
2016,12,20,23,55,00,1011.26,28.10,67.40,4.20,68.00,45.33,-22.67
2016,12,21,0,25,00,1011.74,28.00,67.80,2.00,46.00,23.33,-22.67
2016,12,21,0,55,00,1011.90,27.60,71.00,2.10,78.00,55.33,-22.67
2016,12,21,1,25,00,1011.92,27.30,70.10,3.90,75.00,52.33,-22.67
2016,12,21,1,55,00,1011.79,27.00,72.60,3.40,82.00,59.33,-22.67
2016,12,21,2,25,00,1011.71,26.50,76.60,3.50,77.00,54.33,-22.67
2016,12,21,2,55,00,1011.35,26.30,74.60,3.60,70.00,47.33,-22.67
2016,12,21,3,25,00,1011.05,26.20,74.10,3.60,51.00,28.33,-22.67
2016,12,21,3,55,00,1011.05,26.30,72.40,1.90,51.00,28.33,-22.67
2016,12,21,4,25,00,1010.85,26.50,70.50,2.10,87.00,64.33,-22.67
2016,12,21,4,55,00,1010.74,26.10,73.80,1.40,95.00,72.33,-22.67
2016,12,21,5,25,00,1010.72,25.70,78.80,2.60,84.00,61.33,-22.67
2016,12,21,5,55,00,1010.60,25.70,76.50,3.70,97.00,74.33,-22.67
2016,12,21,6,25,00,1010.74,25.50,79.60,3.00,96.00,73.33,-22.67
2016,12,21,6,55,00,1010.74,25.50,75.40,2.90,67.00,44.33,-22.67
2016,12,21,7,25,00,1010.80,25.40,76.00,2.00,62.00,39.33,-22.67
2016,12,21,7,55,00,1010.96,25.40,78.40,3.10,61.00,38.33,-22.67
2016,12,21,8,25,00,1011.48,24.90,82.70,1.60,230.00,207.33,-22.67
2016,12,21,8,55,00,1011.67,25.20,79.80,1.00,103.00,80.33,-22.67
2016,12,21,9,25,00,1011.93,26.10,79.10,1.50,216.00,193.33,-22.67
2016,12,21,9,55,00,1012.21,25.20,83.60,2.00,238.00,215.33,-22.67
2016,12,21,10,25,00,1012.35,25.00,84.90,2.30,257.00,234.33,-22.67
2016,12,21,10,55,00,1012.73,25.20,84.70,2.30,238.00,215.33,-22.67
2016,12,21,11,25,00,1012.91,25.20,86.20,1.60,193.00,170.33,-22.67
2016,12,21,11,55,00,1013.07,25.60,83.10,1.30,222.00,199.33,-22.67
2016,12,21,12,55,00,1013.44,25.60,82.00,2.30,189.00,166.33,-22.67
2016,12,21,13,25,00,1013.36,25.60,85.20,2.00,205.00,182.33,-22.67
2016,12,21,13,55,00,1013.38,25.50,82.80,1.20,244.00,221.33,-22.67
2016,12,21,14,25,00,1013.35,25.80,81.40,1.40,245.00,222.33,-22.67
2016,12,21,14,55,00,1013.16,25.60,82.50,1.40,191.00,168.33,-22.67
2016,12,21,15,25,00,1013.05,26.10,77.10,1.40,189.00,166.33,-22.67
2016,12,21,15,55,00,1013.00,26.40,74.60,1.70,158.00,135.33,-22.67
2016,12,21,16,25,00,1012.86,26.30,75.20,1.50,193.00,170.33,-22.67
2016,12,21,16,55,00,1012.65,26.30,74.60,1.30,185.00,162.33,-22.67
2016,12,21,17,25,00,1012.38,26.50,74.00,0.90,223.00,200.33,-22.67
2016,12,21,17,55,00,1012.28,26.70,72.60,1.70,260.00,237.33,-22.67
2016,12,21,18,25,00,1012.01,27.00,73.80,0.90,155.00,132.33,-22.67
2016,12,21,18,55,00,1011.74,26.90,79.80,1.40,167.00,144.33,-22.67
2016,12,21,19,25,00,1011.66,27.20,78.90,1.40,278.00,255.33,-22.67
2016,12,21,19,55,00,1011.49,27.70,76.30,1.10,196.00,173.33,-22.67
2016,12,21,20,25,00,1011.48,27.70,78.60,1.20,134.00,111.33,-22.67
2016,12,21,20,55,00,1011.35,27.10,80.00,1.20,98.00,75.33,-22.67
2016,12,21,21,25,00,1011.71,26.90,79.60,1.10,178.00,155.33,-22.67
2016,12,21,21,55,00,1011.95,27.10,78.60,2.90,142.00,119.33,-22.67
2016,12,21,22,25,00,1012.27,26.90,81.50,2.20,152.00,129.33,-22.67
2016,12,21,23,25,00,1013.00,26.70,85.50,1.10,248.00,225.33,-22.67
2016,12,21,23,55,00,1013.43,26.40,86.40,1.00,217.00,194.33,-22.67
2016,12,22,0,55,00,1014.54,28.90,57.70,1.90,281.00,258.33,-22.67
2016,12,22,1,25,00,1014.43,30.10,50.20,2.60,330.00,307.33,-22.67
2016,12,22,1,55,00,1014.13,27.20,72.20,4.50,102.00,79.33,-22.67
2016,12,22,2,55,00,1014.61,26.70,71.00,5.20,116.00,93.33,-22.67
2016,12,22,3,25,00,1014.70,26.10,73.20,4.60,236.00,213.33,-22.67
2016,12,22,3,55,00,1014.82,25.90,71.80,2.90,263.00,240.33,-22.67
2016,12,22,4,25,00,1014.49,26.00,68.70,4.90,279.00,256.33,-22.67
2016,12,22,4,55,00,1014.12,25.50,74.70,2.50,358.00,335.33,-22.67
2016,12,22,5,25,00,1013.84,25.30,80.40,5.40,74.00,51.33,-22.67
2016,12,22,5,55,00,1013.86,25.60,72.00,3.90,46.00,23.33,-22.67
2016,12,22,6,25,00,1014.02,25.60,72.20,3.40,48.00,25.33,-22.67
2016,12,22,6,55,00,1013.88,25.20,77.00,3.60,54.00,31.33,-22.67
2016,12,22,7,25,00,1013.71,25.00,79.70,4.20,70.00,47.33,-22.67
2016,12,22,7,55,00,1013.80,25.00,78.10,2.80,67.00,44.33,-22.67
2016,12,22,8,25,00,1014.11,25.00,77.80,2.60,73.00,50.33,-22.67
2016,12,22,8,55,00,1014.53,25.30,76.10,3.10,64.00,41.33,-22.67
2016,12,22,9,25,00,1014.86,25.70,74.30,3.40,60.00,37.33,-22.67
2016,12,22,9,55,00,1015.29,26.00,72.70,4.70,57.00,34.33,-22.67
2016,12,22,10,25,00,1015.47,26.20,70.30,3.40,51.00,28.33,-22.67
2016,12,22,10,55,00,1015.70,26.70,68.60,3.60,49.00,26.33,-22.67
2016,12,22,11,25,00,1015.81,27.10,68.50,2.40,96.00,73.33,-22.67
2016,12,22,11,55,00,1015.79,26.20,76.70,3.30,114.00,91.33,-22.67
2016,12,22,12,25,00,1015.79,25.90,76.40,3.00,121.00,98.33,-22.67
2016,12,22,12,55,00,1015.83,26.10,77.40,1.60,144.00,121.33,-22.67
2016,12,22,13,25,00,1015.82,26.40,78.00,1.30,170.00,147.33,-22.67
2016,12,22,13,55,00,1015.60,26.60,76.30,0.90,182.00,159.33,-22.67
2016,12,22,14,25,00,1015.29,26.60,77.60,1.20,145.00,122.33,-22.67
2016,12,22,14,55,00,1015.05,26.30,78.90,1.10,159.00,136.33,-22.67
2016,12,22,15,25,00,1014.91,26.50,79.40,1.30,143.00,120.33,-22.67
2016,12,22,15,55,00,1014.74,26.60,80.20,0.90,110.00,87.33,-22.67
2016,12,22,16,25,00,1014.42,26.80,77.00,0.80,217.00,194.33,-22.67
2016,12,22,16,55,00,1014.20,27.00,77.80,1.40,160.00,137.33,-22.67
2016,12,22,17,25,00,1014.16,26.40,84.50,2.30,182.00,159.33,-22.67
2016,12,22,17,55,00,1013.93,26.30,86.70,1.80,208.00,185.33,-22.67
2016,12,22,18,25,00,1013.60,26.30,88.00,2.50,226.00,203.33,-22.67
2016,12,22,18,55,00,1013.18,26.20,88.70,2.70,235.00,212.33,-22.67
2016,12,22,19,25,00,1013.38,26.30,88.20,2.50,244.00,221.33,-22.67
2016,12,22,19,55,00,1013.52,26.50,86.80,1.80,203.00,180.33,-22.67
2016,12,22,20,25,00,1014.37,27.10,84.40,1.00,244.00,221.33,-22.67
2016,12,22,20,55,00,1015.04,26.70,85.60,1.60,339.00,316.33,-22.67
2016,12,22,21,25,00,1015.17,26.80,68.40,6.80,8.00,345.33,-22.67
2016,12,22,21,55,00,1015.36,27.60,60.70,3.70,324.00,301.33,-22.67
2016,12,22,22,25,00,1015.42,26.20,88.40,2.30,236.00,213.33,-22.67
2016,12,22,22,55,00,1014.92,25.80,89.20,4.00,215.00,192.33,-22.67
2016,12,22,23,25,00,1014.72,25.90,89.70,3.40,226.00,203.33,-22.67
2016,12,22,23,55,00,1014.78,26.50,81.60,2.00,240.00,217.33,-22.67
2016,12,23,0,25,00,1015.29,26.40,81.20,1.30,245.00,222.33,-22.67
2016,12,23,0,55,00,1016.04,25.70,89.20,4.10,65.00,42.33,-22.67
2016,12,23,1,25,00,1016.03,26.60,72.90,3.10,37.00,14.33,-22.67
2016,12,23,1,55,00,1015.83,26.50,72.50,2.60,14.00,351.33,-22.67
2016,12,23,2,25,00,1015.69,26.30,75.40,4.40,21.00,358.33,-22.67
2016,12,23,3,25,00,1014.85,26.30,75.20,4.60,14.00,351.33,-22.67
2016,12,23,3,55,00,1014.46,26.30,73.90,3.30,16.00,353.33,-22.67
2016,12,23,4,25,00,1014.02,25.30,88.10,0.90,270.00,247.33,-22.67
2016,12,23,4,55,00,1013.65,25.60,79.30,4.40,35.00,12.33,-22.67
2016,12,23,5,25,00,1013.22,25.60,79.80,3.70,41.00,18.33,-22.67
2016,12,23,5,55,00,1013.00,25.60,80.90,2.50,51.00,28.33,-22.67
2016,12,23,6,25,00,1012.88,25.70,81.40,3.10,76.00,53.33,-22.67
2016,12,23,6,55,00,1012.77,25.40,82.50,2.70,62.00,39.33,-22.67
2016,12,23,7,25,00,1012.68,25.30,82.40,4.00,78.00,55.33,-22.67
2016,12,23,7,55,00,1013.03,25.60,78.90,2.80,39.00,16.33,-22.67
2016,12,23,8,25,00,1013.02,25.80,77.40,3.50,33.00,10.33,-22.67
2016,12,23,8,55,00,1013.20,25.50,79.10,4.00,37.00,14.33,-22.67
2016,12,23,9,25,00,1013.51,25.60,77.10,4.10,36.00,13.33,-22.67
2016,12,23,9,55,00,1013.86,25.90,73.60,2.00,46.00,23.33,-22.67
2016,12,23,10,25,00,1013.69,26.10,74.40,2.20,71.00,48.33,-22.67
2016,12,23,10,55,00,1013.95,26.20,74.50,2.50,75.00,52.33,-22.67
2016,12,23,11,25,00,1014.09,26.40,74.80,2.80,84.00,61.33,-22.67
2016,12,23,11,55,00,1014.12,26.80,78.00,2.20,91.00,68.33,-22.67
2016,12,23,12,25,00,1013.99,26.80,77.80,1.40,129.00,106.33,-22.67
2016,12,23,12,55,00,1013.89,26.20,80.50,2.40,225.00,202.33,-22.67
2016,12,23,13,25,00,1013.77,26.20,79.20,1.50,216.00,193.33,-22.67
2016,12,23,13,55,00,1013.63,26.30,76.60,2.60,181.00,158.33,-22.67
2016,12,23,14,25,00,1013.54,26.00,84.60,2.40,206.00,183.33,-22.67
2016,12,23,15,25,00,1012.67,26.40,81.30,1.90,139.00,116.33,-22.67
2016,12,23,15,55,00,1012.50,26.50,80.40,2.20,150.00,127.33,-22.67
2016,12,23,16,25,00,1012.37,26.60,80.30,2.40,156.00,133.33,-22.67
2016,12,23,16,55,00,1012.27,26.90,79.40,2.70,144.00,121.33,-22.67
2016,12,23,17,25,00,1012.04,26.90,82.70,2.50,145.00,122.33,-22.67
2016,12,23,17,55,00,1011.87,26.90,82.90,2.00,134.00,111.33,-22.67
2016,12,23,18,25,00,1011.81,27.30,81.10,1.20,115.00,92.33,-22.67
2016,12,23,18,55,00,1011.67,27.60,81.70,0.60,152.00,129.33,-22.67
2016,12,23,19,25,00,1011.49,27.90,81.80,0.80,143.00,120.33,-22.67
2016,12,23,19,55,00,1011.41,28.20,80.10,0.70,320.00,297.33,-22.67
2016,12,23,20,55,00,1011.51,28.70,78.80,0.70,185.00,162.33,-22.67
2016,12,23,21,25,00,1011.62,27.90,81.50,0.90,12.00,349.33,-22.67
2016,12,23,21,55,00,1011.87,27.40,83.50,1.10,333.00,310.33,-22.67
2016,12,23,22,25,00,1012.08,27.30,83.30,1.50,149.00,126.33,-22.67
2016,12,23,22,55,00,1012.62,27.10,84.80,1.00,170.00,147.33,-22.67
2016,12,23,23,25,00,1012.97,27.00,85.10,3.50,232.00,209.33,-22.67
2016,12,23,23,55,00,1013.10,27.70,72.80,5.10,265.00,242.33,-22.67
2016,12,24,0,25,00,1013.11,27.70,68.40,2.80,292.00,269.33,-22.67
2016,12,24,0,55,00,1013.35,27.10,78.10,1.80,204.00,181.33,-22.67
2016,12,24,1,25,00,1013.11,26.90,80.40,1.50,156.00,133.33,-22.67
2016,12,24,1,55,00,1012.60,26.70,84.00,1.30,60.00,37.33,-22.67
2016,12,24,3,25,00,1012.38,26.50,81.50,3.40,58.00,35.33,-22.67
2016,12,24,3,55,00,1012.07,27.70,66.00,3.30,0.00,337.33,-22.67
2016,12,24,4,25,00,1011.95,27.80,72.50,2.90,283.00,260.33,-22.67
2016,12,24,4,55,00,1011.95,26.40,85.60,2.90,271.00,248.33,-22.67
2016,12,24,5,25,00,1011.73,26.30,86.80,1.70,281.00,258.33,-22.67
